image_id,filename,category,caption,caption_detailed
310,img_00310.jpg,people_walking,a group of people walking across a bridge,a detailed description of the best places to visit in dublin
311,img_00311.jpg,people_walking,a group of people crossing a busy street,a detailed description of the corona crisis in mexico ' s economy
312,img_00312.jpg,people_walking,a group of people walking across a crosswalk,a detailed description of a city street scene
313,img_00313.jpg,people_walking,two people walking in front of a building,a detailed description of a couple walking in front of a building
314,img_00314.jpg,people_walking,a man walking down the street in front of a building,"a detailed description of a street scene in montreal, canada"
315,img_00315.jpg,people_walking,a man and woman walking across a crosswalk,a detailed description of a couple walking across a crosswalk
316,img_00316.jpg,people_walking,a black and white photo of a city street,a detailed description of the history of the city of mexico
317,img_00317.jpg,people_walking,a black and white photo of people crossing the street,a detailed description of how to cross the street
318,img_00318.jpg,people_walking,a woman walking down the street in a city,a detailed description of a person walking down a street
319,img_00319.jpg,people_walking,a couple of people walking down a street,a detailed description of a man and woman walking down a street
320,img_00320.jpg,people_walking,a group of people walking across a street,a detailed description of a city street with pedestrians and pedestrians
321,img_00321.jpg,people_walking,a group of people walking down a street,a detailed description of people walking in front of a bank
322,img_00322.jpg,people_walking,a group of people walking down a street,a detailed description of people walking down the street
323,img_00323.jpg,people_walking,a crosswalk on the street,a detailed description of a crosswalk on a street
324,img_00324.jpg,people_walking,a group of people walking across a crosswalk,a detailed description of people crossing the street
325,img_00325.jpg,people_walking,a man walking across a crosswalk on a city street,a detailed description of a man walking across a crosswalk in a city
326,img_00326.jpg,people_walking,people walking down a sidewalk in a city,"a detailed description of the streets of amsterdam, the netherlands"
